_id,word1,word2
3021,ተተናኮለ,Dubbii barbaade
3022,ተተኪ,Iddoomaa
3023,ተተካ,Iddoo bu’ee
3024,ተትረፈረፈ,Baay’inaan argamuu
3025,ተቸገረ,Rakkate
3026,ተቸገረች,Rakkatee
3027,ተቸገርን,Rakkannee
3028,ተቸግረዉ,Rakkatanii
3029,ተቸግሬ,Rakkadheen
3030,ተቻኮለ,Jarjare
3031,ተነሱ,"Ka’aa, Ka’an"
3032,ተነሳ,"Ka‘ee, Ka’ee"
3033,ተነሳሽነት,Kaka’umsa
3034,ተነሳን,Kaanee
3035,ተነቀለ,"Bubuqqa’ee, Buqqa’e"
3036,ተነቀሰ,Tumate
3037,ተነቀሰች,Tumattee
3038,ተነቀሱ,Tumatanii
3039,ተነነ,Aaruu
3040,ተነዛነዘ,Kadhate
3041,ተነገረ,"Dubbatame, Himame"
3042,ተነጠፈ,Afame
3043,ተነጫነጨ,Gumgume
3044,ተነፋ,Afuufame
3045,ተናደ,Unkuteessuu
3046,ተናደደ,Aaree
3047,ተናደዱ,Aaran
3048,ተናደድ,Aarri
3049,ተናዳጅ,Aartu
3050,ተናገረ,Dubbate
3051,ተናገር,Himadhu
3052,ተናጋሪዎች,Dubbatoota
3053,ተንሳፈፈ,Bololi’ee
3054,ተንሸራቶ,Sigiggee
3055,ተንቀሳቀሰ,Sosocho’e
3056,ተንቀሳቃሽ,Socho’aa
3057,ተንቀጠቀጠች,Niromi’te
3058,ተንበረከከ,Jilbiffatee
3059,ተንተና,Ibsa
3060,ተንታኝ,Kan xiinxalluu
3061,ተንከባከበ,Kunuunsee
3062,ተንከባከቡ,Kununsaa
3063,ተንኮል,Haxxummaa
3064,ተንጠልጣይ,Rarraatuu
3065,ተንጠባጠበ,Cobuu
3066,ተኙ,Rafaa
3067,ተኛ,"Rafe, Rafee"
3068,ተኛን,Rafnee
3069,ተአምራ,Raajii
3070,ተአምር,"Ajaa’iba, Ajaaibaa"
3071,ተከለ,Dhaabe
3072,ተከለከለ,"Dhoorkame, Dhorkame"
3073,ተከሳሽ,Himatamaa
3074,ተከራከረ,Morme
3075,ተከራከሪ,Wal falmuu
3076,ተከራካሪ,Kan wal falmuu
3077,ተከራየ,Kireefaate
3078,ተከራዩ,Kireefadha
3079,ተከበረ,Kabajamee
3080,ተከበበ,Marfame
3081,ተከበበች,Marfamte
3082,ተከተለ,Hordofee
3083,ተከተበ,Katabame
3084,ተከታተለ,Hordofaate
3085,ተከታተሉ,Hordofa
3086,ተከታታይ,"Walduraa, Walitti aanaa"
3087,ተከታታዮች,Daawwattoonni
3088,ተከታይ,Duuka bu’aa
3089,ተከታዮች,Duuka bu’oota
3090,ተከደነ,Qadaadame
3091,ተከፈለ,Kaffalame
3092,ተከፋፈለ,Wal hire
3093,ተኩላ,Yeeyyii
3094,ተኩል,Walakkaa
3095,ተካሄደ,Adeemsfame
3096,ተካይ,Dhaabaa
3097,ተካፈለ,Addaan baasee
3098,ተካፈሉ,Hiratani
3099,ተካፋይ,Kan kafalamuuf
3100,ተክል,"Biqila, Biqilaa, Biqiltuu"
3101,ተክሳሽ,Himatamaa
3102,ተኮሰ,Dhukkaase
3103,ተኳሉ,Kuuladha
3104,ተወ,Dhiise
3105,ተወለደ,Dhalate
3106,ተወላጅ,Dhalataa
3107,ተወሰነ,Murtaa’ee
3108,ተወረሰ,Dhaalame
3109,ተወረወረ,Darbatame
3110,ተወራረደ,Waliti nokkorree
3111,ተወች,Dhiiste
3112,ተወነጀለ,Yakkaame
3113,ተወኑ,Tahanii
3114,ተወናኝ,Ta’aa
3115,ተወኝ,Nadhiisii
3116,ተወካይ,"Bakka bu’aa, Ittiaantu"
3117,ተወዳደረ,Dorgommee
3118,ተወዳዳሪ,Dorgomaa
3119,ተወዳጅ,Jaallatamaa
3120,ተወዳጅ ነዉ,Jaalatamaadha
3121,ተወጋ,Waraaname
3122,ተወጋች,Waraanamte
3123,ተወጠረ,Cinqame
3124,ተዋረደ,Salphate
3125,ተዋረድኩ,Salphadhee
3126,ተዋናይ,"Ta’aa, Taatotni, Taatuu"
3127,ተዋናዮች,Taatotaa
3128,ተዋንያን,Tatotni
3129,ተዋወቁ,Walbarii
3130,ተዋጡ,Liqimfamanii
3131,ተዉ,Dhiisi
3132,ተዘረዘረ,Tarreeffame
3133,ተዘረጋ,"Diriirfame, Diriirsame"
3134,ተዘረጋጋ,Diriirsamee
3135,ተዘራ,Facaasame
3136,ተዘጋ,Cufamee
3137,ተዘጋጀ,Qophaa’ee
3138,ተዘጋጁ,Qophaa’a
3139,ተዘጋጅቷል,Qophaa’eraa
3140,ተዛመዱ,Firooman
3141,ተዝናኑ,Bashananaa
3142,ተያዙ,"Qabaman, Qabamanii"
3143,ተያዝን,Qabamneeti
3144,ተያያዘ,Walqabatee
3145,ተያያዥ,Kan wal qabatu
3146,ተያይዘዉ,"Walfudhatanii, Walqabatanii, Wal-Qabattee"
3147,ተያይዞ,Wal qabtee
3148,ተይዘዉ,Qabamanii
3149,ተደለደለ,Qannoodhaan
3150,ተደመረ,Ida’ame
3151,ተደማመጡ,"Waldhagahan, Waldhagayan"
3152,ተደሰተ,Gammade
3153,ተደሰቱ,Gammadaa
3154,ተደረመሰ,Kufe
3155,ተደረገ,Godhame
3156,ተደረጉ,Taasifaman
3157,ተደራጁ,"Gurmaa’an, Ijaaraman"
3158,ተደርገዋል,Taasifamaniiru
3159,ተደበቀ,Dhokate
3160,ተደበደቡ,Tumaman
3161,ተደባለቀ,Walmakee
3162,ተደነቀ,Dinqisiisamee
3163,ተደገመ,Irra deebi’ee
3164,ተደገፉ,Hirkadha
3165,ተደግፈዉ,Irakatanii
3166,ተደግፎ,Hirkachaa
3167,ተደፈረች,Gudeedamtee
3168,ተደፈነ,Cuqqaalame
3169,ተጀመረ,"Eegalame, Jalqabamee"
3170,ተገለበጠ,"Galagale, Garagalee"
3171,ተገለፀ,Ibsamee
3172,ተገልጋይ,"Gargaarama, Tajaajilama"
3173,ተገመተ,Tilmaamame
3174,ተገረምኩ,Taajjabe
3175,ተገረፈ,Reebamee
3176,ተገነባ,Ijaaramee
3177,ተገናኘ,Qunname
3178,ተገናኙ,"Qunnaman, Walga’an, Walquunnama"
3179,ተገን,Da’oo
3180,ተገንብቶ,Ijaarame
3181,ተገኘ,Argame
3182,ተገደለ,Ajjeefame
3183,ተገጣጣሚ,Walitti gale
3184,ተጉመጠመጠ,Lulluuqqachuu
3185,ተጋለጠ,Saaxilameeti
3186,ተጋለጠች,Saxilamte
3187,ተጋቡ,Wal-Fuudhanii
3188,ተጋደለ,"Waraana, lola"
3189,ተጋጠመ,Walitti gale
3190,ተጋጨ,"Wal timuu, wal rukutuu"
3191,ተግሳጽ,Adabbii
3192,ተግባር,Gocha
3193,ተጎነጨሁ,Unadhee
3194,ተጎዳ,Miidhamee
3195,ተጎዳን,Miidhamne
3196,ተጓዘ,Adeeme
3197,ተጓዥ,Adeemtuu
3198,ተጠለፈች,Butamtee
3199,ተጠመጠመ,Xaxamee
3200,ተጠሩ,Waamaman
3201,ተጠራቀመ,Kuufamee
3202,ተጠራጠረ,Shakke
3203,ተጠራጣሪ,Shakkaa
3204,ተጠቀለለ,Marfame
3205,ተጠቀም,Gargaarami
3206,ተጠቃሚ,Fayyadamaa
3207,ተጠበቀ,Eegamee
3208,ተጠባባቂ,"Eeggataa, eeggattuu"
3209,ተጠነቀቀ,Of eegee
3210,ተጠንቀቁ,Eegadha
3211,ተጠንቀቅ,Of eegii
3212,ተጠየቀ,Gaafatame
3213,ተጠያቂ,"Gaafatamaa, Ittigaafatama"
3214,ተጠያቂነት,"Itti gaafatamummaa, Ittigaafatamummaa, Ittigafatamummaan"
3215,ተጠጉ,Siiqan
3216,ተጠጋ,Siiqee
3217,ተጠጣ,"Dhugame, Dhugamee"
3218,ተጣሉ,"Wallalan, Wallolanii"
3219,ተጣላ,"Lole, Wallale"
3220,ተጣላን,Wallole
3221,ተጣልተዉ,Wallalanii
3222,ተጣልቶ,Lolee
3223,ተጣጣረ,"Carraaqqee, baay’ee yaalee"
3224,ተጨመረ,Dabalataan
3225,ተጨማሪ,"Dabalataan, Irratti"
3226,ተጨማደደ,Suntuure
3227,ተጨቃጨቀ,Dubbii barbaade
3228,ተጨቋኝ,Cunqurfama
3229,ተጨንቋል,Cinqame
3230,ተጨፈለቀ,Cafaqame
3231,ተጫረሱ,Walfixaa
3232,ተጫነ,Fe’amee
3233,ተጫወተ,Haasa’ee
3234,ተጫወቱ,"Dubbadha, Haasa’aa, Taphada"
3235,ተጫዋች,"Haasawaa, Taphataa , Taphatu"
3236,ተፀፀተ,Gaabbe
3237,ተጻፈ,Kan barreeffame
3238,ተፃፈ,Barreeffame
3239,ተጽኖ,Dhiibbaa
3240,ተጽእኖ,Dhiibbaa
3241,ተፅዕኖ,Dhiibbaa
3242,ተፈለገ,Barbaadamee
3243,ተፈላጊ,Barbaadamaa
3244,ተፈታ,Hiikkate
3245,ተፈታኝ,Qoramaa
3246,ተፈጠረች,Uumamtee
3247,ተፈጠሩ,Uumaman
3248,ተፈጠርነ,Uumamne
3249,ተፈጥሮ,Uumamma
3250,ተፈፀመ,Raawwatame
3251,ተፉ,Tufan
3252,ተፋ,Tufee
3253,ተፋቀ,Soofame
3254,ተፍለቀለቀ,Gamade
3255,ተፎካካሪ,Mormaa
3256,ተፎካካሪዎች,Morkattoota
3257,ቱሃን,Tukaanii
3258,ቱሪስት,Daawwataa
3259,ቱሪዝም,Tuurizimii
3260,ቱቦ,Tubboo
3261,ቱቦዎች,Ujummotaa
3262,ቲማቲም,Timaatimii
3263,ቲያትር,"Tiiyaatirii, diraamaa"
3264,ታህሳስ,Muddee
3265,ታሕሳስ,Muddee
3266,ታላቅ,"Angafa, Guddaa, Hangafa"
3267,ታላቅነት,"Angafummaa, Hangafummaa, Hangafuummaa"
3268,ታመመ,"Dhukkubsate, Dhukubsatte"
3269,ታመሙ,Dhukkubsatanii
3270,ታመነ,Amaname
3271,ታማኝ,Amanamaa
3272,ታምኖ,Amanamee
3273,ታሰረ,Hidhame
3274,ታስረዉ,Hidhamanii
3275,ታስሩ,Hidhamanii
3276,ታስቦ,Herregame
3277,ታሪከኛ,Hayyuu seenaa
3278,ታሪካዊ,Seena-qabeessa
3279,ታሪክ,Seenaa
3280,ታሪኮች,Seenaalee
3281,ታርቀዉ,Araaramanii
3282,ታቀደ,Sagaanteeffamee
3283,ታቦት,Taabota
3284,ታተመ,"Maxansame, Maxxansamu"
3285,ታች,"Gadi, Goda, Gooda"
3286,ታች ማዉረድ,Gadbuusuu
3287,ታነቀ,Hudhame
3288,ታናሽ,Quxusuu
3289,ታንክ,"Qullata, taankii"
3290,ታከመ,Yaalamee
3291,ታከሙ,Wal’aanamanii
3292,ታክሲ,Taaksii
3293,ታወረ,Jaame
3294,ታወቀ,Barame
3295,ታወጀ,Labsamee
3296,ታዋቂ,Beekamaa
3297,ታዋቂነት,Beekamaa
3298,ታዉቃለች,Nibeekti
3299,ታዘዘ,Ajajame
3300,ታዛቢ,Tajjabduu
3301,ታዛዥ,"Abbooma, Ajajamaa"
3302,ታየ,Muldhate
3303,ታየች,Mul’ate
3304,ታዩ,"Ilaalaman, Mul’atan, Mulladha"
3305,ታይቱዋል,Mul’dhateera
3306,ታደሰ,Haaromsame
3307,ታደረ,Bulamee
3308,ታገሰ,Obsee
3309,ታገሰች,Obsite
3310,ታገስ,Obsi
3311,ታጋሽ,"Obsaa, Obsituu"
3312,ታጋች,Kan qabame
3313,ታጋይ,Falmata
3314,ታጠበ,Miiccamee
3315,ታጠብ,"Micadhuu, Miccadhuu"
3316,ታጣቂ,Hidhata
3317,ታጣቂ ለሴት,Hiidhatuu
3318,ቴሌቭዥን,Teeleviijiinii
3319,ቴምብር,Tembirii
3320,ቴክኖሎጂ,"Teekinooloojii, Teknooloojii"
3321,ቴግራም,Telegiraamii
3322,ትሁት,"Kasoo, danboobaa"
3323,ትለማማጅ,Nama ogummaasaatiin hojjetu
3324,ትላልቆች,Jajabboon
3325,ትላንት,"Kaleesa, Kaleessa"
3326,ትላንት ማታ,Eedda
3327,ትላንትና,Kaleessa
3328,ትልልቅ,"Guguddaa, Gurguddaa, Jajjabaa"
3329,ትልልቅ ሰዎች,Manguddootaa
3330,ትልቁ,Guddaan
3331,ትልቅ,"Gudaa, Guddaa, Guddo, Guuddaa"
3332,ትመጣለች,Nidhufti
3333,ትምህርታዊ,Barnoota
3334,ትምህርት,Barnoota
3335,ትምህርት ቤት,Manbarnoota
3336,ትምባሆ,Tamboo
3337,ትምክተኝነት,Oftuulumma
3338,ትሰማለህ,Hindhageessa
3339,ትስስር,Walitti dhufeenya
3340,ትራስ,"Boraatii, Boraatti"
3341,ትራንስፖርት,Geejiba
3342,ትራክተር,Traktarii
3343,ትራፊ,Hafaa
3344,ትራፊክ,Tiraafikaa
3345,ትርታ,Dhahannaa
3346,ትርኢት,Agarsiisa
3347,ትርጉም,Hiika
3348,ትርፋማ,Bu’aa qabeessa
3349,ትርፍ,"Bu’a, Bu’aa, Faayidaa"
3350,ትሮጣለች,Nifiigdi
3351,ትቀመጣለች,Niteessi
3352,ትቃወማለህ,Nimormita
3353,ትብብር,Walta’iinsa
3354,ትችላለች,Nidandeessi
3355,ትናንሽ,"Xixinnoo, Xixiqqoo"
3356,ትናንት,Kaleessa
3357,ትንሣኤ,Du’aa ka’uu
3358,ትንሳኤ,Du’aa ka’uu
3359,ትንሽ,"Bicuu, Muraasa, Xinnaa, Xinnoo, Xiqqoo"
3360,ትንሽ ነዉ,Xiqqodha
3361,ትንሽ ወንዝ,Lagaxinnoo
3362,ትንቢት,Raajuu
3363,ትንታኔ,Ibsa
3364,ትንንሽ,"Xixiqoo, Xixiqqaa"
3365,ትንኝ,Bookee
3366,ትንፋሽ,"Afuura, Hafuura"
3367,ትዕቢተኛ,Ofjajaa
3368,ትዕዛዛ,Ajaja
3369,ትእዛዝ,Ajajaa
3370,ትዕዛዝ,Ajajaa
3371,ትእግስት,Obsa
3372,ትከሻ,"Gurmuu, qucee"
3373,ትኩሳት,"Layidaa, gubaa"
3374,ትኩስ,Gubaa
3375,ትኩረት,Xiyyeeffannoo
3376,ትክሻ,Gatiittii
3377,ትክክለኛ,Sirrii
3378,ትክክለኛነት,"Sirrii ta’uu, Sirrummaa"
3379,ትክክል,"Sirii, Sirrii"
3380,ትክክል ነዉ,Sirridhaa
3381,ትወለድ,Haadhalattuu
3382,ትውልድ,Dhaloota
3383,ትውልድ ,Dhaloota
3384,ትውከት,"Haqqee, diddiga"
3385,ትዉልድ,Dhalootaa
3386,ትዉከት,Balaqqama
3387,ትዝታ,Yaadannoo
3388,ትደግፋለች,Nideeggarta
3389,ትዳር,Gaa’ila
3390,ትጉህ,Cimaa
3391,ትግል,"Faccisuu, Qabsoo, Wal’aansa, Wal’aansoo"
3392,ትግስተኛ,"Obsaa, Obsaan"
3393,ትግስት,Obsa
3394,ትጠይቀኛለህ,Nagaafattaa
3395,ትጥቅ,"Hidhannoo, Idhata"
3396,ቸር,Arjaa
3397,ቸርቻሪ,Qanxabduu
3398,ቸርነት,"Arjoomaa, Arjummaa"
3399,ቸኮለ,Jarjare
3400,ቸኮላታ,Chokolaataa
3401,ቻለ,Danda’e
3402,ቻዎ,Nagaatti
3403,ቻይ,"Danda’a, Danda’aa"
3404,ቼክ,Cheekii
3405,ቼዝ,Cheezii
3406,ችላባይ,Dagataa
3407,ችሎታ,"Dandeetii, Dandeettii"
3408,ችሎት,Mana murtii
3409,ችርቻሮ,Qanxabaa
3410,ችሮታ,Arjummaa
3411,ችቦ,Guca
3412,ችኩል,"Jarjaraa, Sardama"
3413,ችኮላ,Ariifachuu
3414,ችጋራም,Rakkattu
3415,ችግር,"Dhibee, Rakkina, Rakkoo"
3416,ችግርተኛ,Dhibamaa
3417,ችግሮች,Rakkoolee
3418,ችግኝ,Biqiltuu
3419,ቾክ,Boronqii
3420,ቾኮለ,Muudame
3421,ቾኮሉ,Jarjaraan
3422,ነሀሴ,Hagayya
3423,ነሐሴ,Hagayya
3424,ነሀስ,"Naasii, biraashoo"
3425,ነሐስ,"Naasii, biraashoo"
3426,ነሃስ,"Naasii, biraashoo"
3427,ነሰረው,Funuune
3428,ነስር,Funuuna
3429,ነርስ,Narsii
3430,ነቀለ,"Buqqaase, Buqqise, Buqqisee"
3431,ነቀምቴ,Naqamtee
3432,ነቀርሳ,Rakkoo cimaa
3433,ነቀዝ,Daana’oo
3434,ነቀፈ,Qeequu
3435,ነቃ,"Damaqe, Dammaqe"
3436,ነቃቀለ,Bubuqqaase
3437,ነቅኩኝ,Tuffadhee
3438,ነበልባል,"Labooba, arraba ibiddaa"
3439,ነበር,Ture
3440,ነቢያት,Raajii himtoota
3441,ነባራዊ,Akka dura turetti
3442,ነብሳት,Lubbu-Qabeeyyii
3443,ነብስ,Lubbu
3444,ነብር,"Leenca, Qeerransa"
3445,ነከሰ,Ciniine
3446,ነከስ,Ciniinuu
3447,ነከረ,Cuuphe
3448,ነኩ,Tuqan
3449,ነካ,Tuqe
3450,ነዋሪ,"Jiraata, Jiraattu"
3451,ነዋሪዉ,Jiraatan
3452,ነዋሪዎች,Jiraattoonni
3453,ነዘነዘ,Rakkise
3454,ነደደ,Boba’e
3455,ነደፈች,Hidditee
3456,ነዳ,"Walaba, bilisa"
3457,ነዳጅ,"Boba’a, Boba’aa"
3458,ነገ,Boor
3459,ነገሥታት,Mootota
3460,ነገረ,Himee
3461,ነገሩ,Dubbicha
3462,ነገር,Dubbii
3463,ነገሮች,Waantoota
3464,ነገድ,"Qomoo, gosa"
3465,ነጋ,Bari’e
3466,ነጋሪ,Himtuu
3467,ነጋዴ,Daldalaa
3468,ነጋዴዎች,Daldaaltoota
3469,ነጎድጓድ,Bakakka
3470,ነጠላ,Baaqqee
3471,ነጣ,Addaate
3472,ነጣቂ,Butuu
3473,ነጥብ,"Qabxii, Tuqaa"
3474,ነጥቦች,"Qabxiilee, Tuqaalee"
3475,ነጭ,Adii
3476,ነጻ,Tola
3477,ነፃ,Walaba
3478,ነፃ አዉጪ,Barartu
3479,ነፃማዉጣት,Baraarsuu
3480,ነጻነት,Bilisummaa
3481,ነፃነት,"Biliisummaa, Bilisummaa, Walabummaa"
3482,ነፈሰ,Qilleensa’ee
3483,ነፋ,Afuufe
3484,ነፋስ,Qilleensa
3485,ነፍስ,Lubbuu
3486,ኑ,Koottaa
3487,ኑ!,Koottaa!
3488,ኑራ,Jiraattee
3489,ኑር,Jiraadhu
3490,ኑሮ,Jireenya
3491,ኑሮት,Qabaatee
3492,ኑዛዜ,Dubbii dhumaa
3493,ኑግ,Nuugii
3494,ኒካህ,Nikaa
3495,ኒኬል,Nikeelii
3496,ና,Koottu
3497,ናሙና,"Eddattoo, fakkisa"
3498,ናቀ,Tuffatee
3499,ናቀዉ,Tuffadhu
3500,ናቂ,Tuffata
3501,ናዳ,Jigoo
3502,ናፈቀ,Yaadee
3503,ናፍታ,Boba’aa
3504,ንስሃ,Balleessaa hojjetan amanuu
3505,ንስር,Joobira
3506,ንቀት,Tuffii
3507,ንቁ,Dammaqa
3508,ንቃት,Isannaa
3509,ንቅሳት,Tumaa
3510,ንባብ,Dubbisa
3511,ንብ,"Kaniisa, Kanniisa"
3512,ንብረት,"Qabeenya, Qabeenyaa, Qabeenyi"
3513,ንትርከ,Qoccolloo
3514,ንትርክ,Qoccolloo
3515,ንካ,Tuqii
3516,ንክሻ,Ciniina
3517,ንዳ,Oofi
3518,ንድፍ,Yaada jalaqabaa
3519,ንገሩ,Himaa
3520,ንጉስ,Mootii
3521,ንጉሶች,Mootoota
3522,ንጋት,Barii
3523,ንግሥት,Giiftii
3524,ንግስት,Giiftii
3525,ንግድ,"Daldaallaa, Daldala, Daldalaa"
3526,ንግግር,Haasaa
3527,ንፁ,Qulqulluu
3528,ንጹህ,Qulqullu
3529,ንፁህ,Qulqulluu
3530,ንፁሕ,Qulqulluu
3531,ንጹህ ነዉ,Qulqulluudha
3532,ንጽህና,Qulqullina
3533,ንጽና,Qulqulluma
3534,ንፈት,Qilleensa’uu
3535,ንፉ,Gingilchaa
3536,ንፋሳማ,Qilleensa’aa
3537,ንፋስ,"Qilleensa, Qillensa"
3538,ንፍጣም,"Furraa’aa, Furrooftuu"
3539,ንፍጥ,Furrii
3540,ኖረ,Jiraate
3541,ኖረች,Jiraate
3542,ኖራ,Nooraa
3543,ኖርነ,Jiraanne
3544,ኖርን,Jiraane
3545,ኖርኩ,Jiraadhee
3546,ኖታ,Nootaa
3547,አሁን,Amma
3548,አሁን ገና,Reefu
3549,አሁንም,"Ammaas, Ammas"
3550,አህምሮ,Sammuu
3551,አህያ,Harree
3552,አህጉራት,Ardiile
3553,አህጉር,Ardii
3554,አለ,"Jadhe, Jira, Jiraa"
3555,አለላልፍም,Hindarbu
3556,አለመስማማት,"Waldhaba, Waldhabiinsa"
3557,አለመቀበል,Fudhachuu dhiisuu
3558,አለመታዘዝ,Miciccuu
3559,አለመኖር,Jiraachuu dhiisuu
3560,አለማ,"Misoomse, Misoomsee"
3561,አለም,"Addunyaa, Adduunya"
3562,አለም ላይ,Addunyaatii
3563,አለም አቀፋዊ,Addunyeessuu
3564,አለረሳንም,Hinirranfanne
3565,አለርጂ,Alerjii
3566,አለሽ፣አለህ,Jirta
3567,አለቀ,"Dhume, Raawaatame, Xumurame"
3568,አለቀሰ,Bohee
3569,አለቁ,Dhumani
3570,አለቃ,Ajajaa
3571,አለቆች,Angafoota
3572,አለበ,Ilmee
3573,አለቡ,Eleelaani
3574,አለች,"Jattee, Jirtii"
3575,አለን,"Jiraa, Jirraa, Qabnaa"
3576,አለንጋ,"Arcummee, Quncee"
3577,አለፈ,Darbe
3578,አለፉ,"Darban, Hindarban"
3579,አሉ,"Jadhaan, Jedhan"
3580,አሉባልታ,Jette-Jettee
3581,አሉታ,Alta’a
3582,አሉታዊ,Miidhaa
3583,አላለቀም,Hinraawwatamne
3584,አላለፈም,Hindabarre
3585,አላልኩም,Hinjenne
3586,አላልፍም,Hindarbu
3587,አላመጠ,Alanfate
3588,አላመጣም,"Hinfiddu, Hinfidu"
3589,አላማ,"Kaayoo, Kaayyoo"
3590,አላማዉ,Kaayoon
3591,አላማዎች,Kaayyoowwan
3592,አላቀቀ,Wal gadhiisise
3593,አላችሁ,"Jattan, Jirtuu, Qabduu"
3594,አላከብርም,Hinkabaju
3595,አላወቀችም,Wallaaltee
3596,አላዋቂ,Wallaala
3597,አላዉቅም,Hinbeeku
3598,አላየሁም,Hinilaalle
3599,አላየም,Hinagarre
3600,አላደርግም,Hingodhu?
3601,አልሄድም,Hindeemu
3602,አልሆነም,Hintaane
3603,አልሆነዉም,Hintaaneef
3604,አልለቅም,Hinlakkisu
3605,አልመሰለም,Hinfakanne
3606,አልመጣም,Hindhufne
3607,አልማዝ,Meetii
3608,አልሞላም,Hinguunne
3609,አልሰማንም,Hindhageenye
3610,አልሰራሁለትም,Hindalagneef
3611,አልሰበረም,Hincabsine
3612,አልሰበርኩም,Hincabsine
3613,አልረሳሁም,Hindaganne
3614,አልረሳንም,Hinirranfanne
3615,አልቀመጥም,Hintaa’u
3616,አልቀረም,"Hinhafne, Hinoolle"
3617,አልቃሻ,"Boossuu, Booyaa"
3618,አልቆረጠም,Hinkunne
3619,አልቆርጥም,Hinkutu
3620,አልቆየም,Hinturre
3621,አልቋል,Xumurameera
3622,አልበላም,"Hinnyaanne, Hinyaadhu"
3623,አልብ,"Eleemaa, Ilmii"
3624,አልተመለሰም,Hindeebinee
3625,አልተማረም,Hinbarannes
3626,አልተሰራለትም,Hinhojjenneef
3627,አልተሰጠም,Hinkennamne
3628,አልተስማማም,Waliif hin galle
3629,አልተስተካከለም,Hintolles
3630,አልተቀደደም,Hintarsaane
3631,አልተቃረንም,Walhinmormine
3632,አልተባለም,Hinjedhamne
3633,አልተቻለም,Hindanda’amne
3634,አልተነቃቀፍንም,Wal-Hindidne
3635,አልተኛም,Hinrafu
3636,አልተገዛለትም,Hinbitamneef
3637,አልተገዛላትም,Hinbitamneef
3638,አልተጉመጠመጠም,Hinlulluuqanne
3639,አልተጎዳም,Hinmiidhamne
3640,አልተጠበቀም,Hineegamne
3641,አልተፃፈም,Hinbarreeffamne
3642,አልታሰበም,Hinyaadamin
3643,አልታወቀም,Hinbeekkamne
3644,አልታጨችም,Hinkadhatamne
3645,አልቻልኩም,Hindandeenye
3646,አልችልም,Hindanda’u
3647,አልናገርም,Hindubbadhu
3648,አልኖረም,Hinjiranne
3649,አልኮል,Alkoolii
3650,አልወሰደም,Hinfudhanne
3651,አልወድም,Hinjaaladhu
3652,አልወጣም,"Hinbaane, Hinbahu"
3653,አልያዝንም,Hinqabanne
3654,አልደረሰለትም,Hingeenyeef
3655,አልደነገጥነለትም,Hinrifanneef
3656,አልደገፍንም,Hindeeggarre
3657,አልገባም,"Hingalle, Hinseenu"
3658,አልጋ,"Ciisicha, Siree"
3659,አልጋ ላይ,Sireerra
3660,አልጠጣሁም,Hindhugne
3661,አልጨረሰም,Hinfixne
3662,አልፈለገም,"Hinbarbaadne, Hinfeene"
3663,አልፈራም,Hinsodaadhu
3664,አመለከቱ,Iyyatanii
3665,አመለካከት,Ilaalcha
3666,አመልካች,Iyyataa
3667,አመልካከት,Ilaalcha
3668,አመሰገነ,Galateeffate
3669,አመሰግናለሁ,Galatoma
3670,አመስጋኝ,Galateeffata
3671,አመረተ,"Omishattee, Oomishe"
3672,አመራር,"Bulchiinsa, Qajeelchaa"
3673,አመርቂ,"Quubsaa, ga’aa"
3674,አመታት,"Rukuttaa, Waggaawwan"
3675,አመታዊ,Waggaadhaan
3676,አመት,"Bara, Waggaa"
3677,አመት በአል,Ayyaana
3678,አመት በዓል,Ayyaana
3679,አመት ከ,Waggaafi
3680,አመቶች,Waggootaa
3681,አመቻቹ,Mijeessaanii
3682,አመቻች,Mijeessaa
3683,አመነ,Amane
3684,አመነመነ,Huuqqise
3685,አመዛዘነ,Wal madaalchise
3686,አመዳም,"Daalachooftuu, Daara’aa"
3687,አመድ,Daaraa
3688,አመጡ,Fidan
3689,አመጣሁ,Fideera
3690,አመፅ,Fincila
3691,አሙቅ,Ho’insi
3692,አማላጅነት,Kadhannaa
3693,አማሰሉ,Sochoosan
3694,አማረ,"Barreede, Miidhage"
3695,አማረረ,Aarse
3696,አማራ,Amaara
3697,አማራዎች,Amaaroota
3698,አማራጭ,Filannoo
3699,አማች,"Sodaa, Soddaa"
3700,አማችነት,Soddoomu
3701,አማኞች,Amantoota
3702,አማካሪ,Ogeessa gorsa kennu
3703,አማካይ,Giddu-galeessa
3704,አሜባ,Ameebaa
3705,አሜን,Aamiin
3706,አምላጭ,Miliqa
3707,አምልኮ,Waaqeffannaa
3708,አምሳያ,"Fakkaata, Fakkaatti"
3709,አምስተኛ,Shanaffaa
3710,አምስቱ,Shanan
3711,አምስት,Shan
3712,አምራች,Oomishaa
3713,አምራቾች,Oomishtoota
3714,አምርቱ,Oomishaa
3715,አምሮት,Dharraa
3716,አምቡላንስ,Ambulaansii
3717,አምባሳደር,Lamii
3718,አምባር,Faaya
3719,አምባገነን,Cunquursaa
3720,አምባገነንነት,Abbaa irrummaa
3721,አምቦ,Amboo
3722,አምና,Barangeeda
3723,አምድ,Barreefama
3724,አምጡ,Fidaa
3725,አምጣ,Fidi
3726,አምጪ,Fidi
3727,አሞሌ,Soogidda
3728,አሞሌ ጨዉ,"Sogidda, Soogidda"
3729,አሞራ,"Alaatti, Allaattii, Culullee"
3730,አሞኘ,Gowwomse
3731,አሟላ,Guute
3732,አሟረተ,Farrise
3733,አሠለጠነ,Leenjisee
3734,አሰለጠነ,"Leenjise, Leenjisee"
